id,file_size,write_time,write_status_code,read_time,read_status_code,storage_mode,max_erasures
61b766315396d79fb69232e8,100KB,0.010687589645385742,201,0.005777597427368164,200,erasure_coding_rs,1
61b766315396d79fb69232e9,100KB,0.011335134506225586,201,0.00623774528503418,200,erasure_coding_rs,1
61b766315396d79fb69232ea,100KB,0.010898351669311523,201,0.0067291259765625,200,erasure_coding_rs,1
61b766315396d79fb69232eb,100KB,0.010712385177612305,201,0.005637645721435547,200,erasure_coding_rs,1
61b766315396d79fb69232ec,100KB,0.011269569396972656,201,0.006108522415161133,200,erasure_coding_rs,1
61b766315396d79fb69232ed,100KB,0.010671854019165039,201,0.007073879241943359,200,erasure_coding_rs,1
61b766315396d79fb69232ee,100KB,0.011026144027709961,201,0.005499601364135742,200,erasure_coding_rs,1
61b766315396d79fb69232ef,100KB,0.01040959358215332,201,0.005618095397949219,200,erasure_coding_rs,1
61b766315396d79fb69232f0,100KB,0.011754274368286133,201,0.00574183464050293,200,erasure_coding_rs,1
61b766315396d79fb69232f1,100KB,0.010275840759277344,201,0.005630016326904297,200,erasure_coding_rs,1
61b766315396d79fb69232f2,100KB,0.011220216751098633,201,0.005636930465698242,200,erasure_coding_rs,1
61b766315396d79fb69232f3,100KB,0.010589122772216797,201,0.005809307098388672,200,erasure_coding_rs,1
61b766315396d79fb69232f4,100KB,0.011698484420776367,201,0.00560450553894043,200,erasure_coding_rs,1
61b766315396d79fb69232f5,100KB,0.010251760482788086,201,0.005517482757568359,200,erasure_coding_rs,1
61b766315396d79fb69232f6,100KB,0.011744022369384766,201,0.006236553192138672,200,erasure_coding_rs,1
61b766315396d79fb69232f7,100KB,0.010727167129516602,201,0.006648540496826172,200,erasure_coding_rs,1
61b766315396d79fb69232f8,100KB,0.010751724243164062,201,0.005901336669921875,200,erasure_coding_rs,1
61b766315396d79fb69232f9,100KB,0.010636091232299805,201,0.0073163509368896484,200,erasure_coding_rs,1
61b766315396d79fb69232fa,100KB,0.030577659606933594,201,0.006307363510131836,200,erasure_coding_rs,1
61b766315396d79fb69232fb,100KB,0.01180720329284668,201,0.0057830810546875,200,erasure_coding_rs,1
61b766315396d79fb69232fc,100KB,0.011449337005615234,201,0.005646228790283203,200,erasure_coding_rs,1
61b766315396d79fb69232fd,100KB,0.01026153564453125,201,0.005627870559692383,200,erasure_coding_rs,1
61b766315396d79fb69232fe,100KB,0.011032819747924805,201,0.005797863006591797,200,erasure_coding_rs,1
61b766315396d79fb69232ff,1MB,0.01861739158630371,201,0.010030984878540039,200,erasure_coding_rs,1
61b766315396d79fb6923300,1MB,0.015537261962890625,201,0.011270999908447266,200,erasure_coding_rs,1
61b766315396d79fb6923301,1MB,0.01588749885559082,201,0.011626482009887695,200,erasure_coding_rs,1
61b766315396d79fb6923302,1MB,0.017821550369262695,201,0.010972023010253906,200,erasure_coding_rs,1
61b766315396d79fb6923303,1MB,0.015029668807983398,201,0.00938725471496582,200,erasure_coding_rs,1
61b766315396d79fb6923304,1MB,0.015383720397949219,201,0.009327888488769531,200,erasure_coding_rs,1
61b766315396d79fb6923305,1MB,0.01577305793762207,201,0.01099538803100586,200,erasure_coding_rs,1
61b766315396d79fb6923306,1MB,0.016309499740600586,201,0.00971078872680664,200,erasure_coding_rs,1
61b766315396d79fb6923307,1MB,0.01587843894958496,201,0.011186838150024414,200,erasure_coding_rs,1
61b766325396d79fb6923308,1MB,0.015069723129272461,201,0.011362314224243164,200,erasure_coding_rs,1
61b766325396d79fb6923309,1MB,0.014589071273803711,201,0.009512901306152344,200,erasure_coding_rs,1
61b766325396d79fb692330a,1MB,0.01575016975402832,201,0.009607076644897461,200,erasure_coding_rs,1
61b766325396d79fb692330b,1MB,0.015602350234985352,201,0.010039329528808594,200,erasure_coding_rs,1
61b766325396d79fb692330c,1MB,0.017960548400878906,201,0.00950169563293457,200,erasure_coding_rs,1
61b766325396d79fb692330d,1MB,0.01567983627319336,201,0.009422063827514648,200,erasure_coding_rs,1
61b766325396d79fb692330e,1MB,0.015591144561767578,201,0.010505914688110352,200,erasure_coding_rs,1
61b766325396d79fb692330f,1MB,0.014881610870361328,201,0.00934290885925293,200,erasure_coding_rs,1
61b766325396d79fb6923310,1MB,0.016538381576538086,201,0.009229898452758789,200,erasure_coding_rs,1
61b766325396d79fb6923311,1MB,0.016866207122802734,201,0.010119199752807617,200,erasure_coding_rs,1
61b766325396d79fb6923312,1MB,0.016722917556762695,201,0.009799957275390625,200,erasure_coding_rs,1
61b766325396d79fb6923313,1MB,0.015790224075317383,201,0.010198831558227539,200,erasure_coding_rs,1
61b766325396d79fb6923314,1MB,0.015624761581420898,201,0.010814666748046875,200,erasure_coding_rs,1
61b766325396d79fb6923315,1MB,0.015656471252441406,201,0.010310888290405273,200,erasure_coding_rs,1
61b766325396d79fb6923316,1MB,0.01618194580078125,201,0.010124683380126953,200,erasure_coding_rs,1
61b766325396d79fb6923317,1MB,0.016989946365356445,201,0.009918928146362305,200,erasure_coding_rs,1
61b766325396d79fb6923318,1MB,0.017364501953125,201,0.00972890853881836,200,erasure_coding_rs,1
61b766325396d79fb6923319,1MB,0.016799211502075195,201,0.009909391403198242,200,erasure_coding_rs,1
61b766325396d79fb692331a,1MB,0.015934228897094727,201,0.010359525680541992,200,erasure_coding_rs,1
61b766325396d79fb692331b,1MB,0.015553712844848633,201,0.011183023452758789,200,erasure_coding_rs,1
61b766325396d79fb692331c,1MB,0.014919519424438477,201,0.009501218795776367,200,erasure_coding_rs,1
61b766325396d79fb692331d,1MB,0.01573777198791504,201,0.009734630584716797,200,erasure_coding_rs,1
61b766325396d79fb692331e,1MB,0.01602959632873535,201,0.009809732437133789,200,erasure_coding_rs,1
61b766325396d79fb692331f,1MB,0.015417098999023438,201,0.009757041931152344,200,erasure_coding_rs,1
61b766325396d79fb6923320,1MB,0.01608109474182129,201,0.010137081146240234,200,erasure_coding_rs,1
61b766325396d79fb6923321,1MB,0.01744222640991211,201,0.011417150497436523,200,erasure_coding_rs,1
61b766325396d79fb6923322,1MB,0.016516923904418945,201,0.010796308517456055,200,erasure_coding_rs,1
61b766325396d79fb6923323,1MB,0.015427589416503906,201,0.009447574615478516,200,erasure_coding_rs,1
61b766325396d79fb6923324,1MB,0.016956567764282227,201,0.009514570236206055,200,erasure_coding_rs,1
61b766325396d79fb6923325,1MB,0.015639543533325195,201,0.009431838989257812,200,erasure_coding_rs,1
61b766325396d79fb6923326,1MB,0.015930891036987305,201,0.009165287017822266,200,erasure_coding_rs,1
61b766325396d79fb6923327,1MB,0.015664339065551758,201,0.011213541030883789,200,erasure_coding_rs,1
61b766325396d79fb6923328,1MB,0.014921188354492188,201,0.00962376594543457,200,erasure_coding_rs,1
61b766325396d79fb6923329,1MB,0.015908479690551758,201,0.010388374328613281,200,erasure_coding_rs,1
61b766325396d79fb692332a,1MB,0.017843246459960938,201,0.010990381240844727,200,erasure_coding_rs,1
61b766325396d79fb692332b,1MB,0.016218185424804688,201,0.009481668472290039,200,erasure_coding_rs,1
61b766325396d79fb692332c,1MB,0.01622939109802246,201,0.009272098541259766,200,erasure_coding_rs,1
61b766325396d79fb692332d,1MB,0.015251874923706055,201,0.011286258697509766,200,erasure_coding_rs,1
61b766335396d79fb692332e,1MB,0.014843225479125977,201,0.010106325149536133,200,erasure_coding_rs,1
61b766335396d79fb692332f,1MB,0.015176057815551758,201,0.009358644485473633,200,erasure_coding_rs,1
61b766335396d79fb6923330,1MB,0.01668524742126465,201,0.009608030319213867,200,erasure_coding_rs,1
61b766335396d79fb6923331,10MB,0.09823417663574219,201,0.06252336502075195,200,erasure_coding_rs,1
61b766335396d79fb6923332,10MB,0.08546757698059082,201,0.061217546463012695,200,erasure_coding_rs,1
61b766335396d79fb6923333,10MB,0.08367037773132324,201,0.05884146690368652,200,erasure_coding_rs,1
61b766335396d79fb6923334,10MB,0.07874441146850586,201,0.060767412185668945,200,erasure_coding_rs,1
61b766335396d79fb6923335,10MB,0.07837510108947754,201,0.060485124588012695,200,erasure_coding_rs,1
61b766335396d79fb6923336,10MB,0.08216524124145508,201,0.0693962574005127,200,erasure_coding_rs,1
61b766345396d79fb6923337,10MB,0.07227683067321777,201,0.05749392509460449,200,erasure_coding_rs,1
61b766345396d79fb6923338,10MB,0.07226753234863281,201,0.06259822845458984,200,erasure_coding_rs,1
61b766345396d79fb6923339,10MB,0.0782926082611084,201,0.06547904014587402,200,erasure_coding_rs,1
61b766345396d79fb692333a,10MB,0.08077526092529297,201,0.06122303009033203,200,erasure_coding_rs,1
61b766345396d79fb692333b,10MB,0.08088421821594238,201,0.0589747428894043,200,erasure_coding_rs,1
61b766345396d79fb692333c,10MB,0.08362817764282227,201,0.0660243034362793,200,erasure_coding_rs,1
61b766345396d79fb692333d,10MB,0.08461761474609375,201,0.05868387222290039,200,erasure_coding_rs,1
61b766355396d79fb692333e,10MB,0.08532166481018066,201,0.06019139289855957,200,erasure_coding_rs,1
61b766355396d79fb692333f,10MB,0.08083844184875488,201,0.05923604965209961,200,erasure_coding_rs,1
61b766355396d79fb6923340,10MB,0.08514714241027832,201,0.05939221382141113,200,erasure_coding_rs,1
61b766355396d79fb6923341,10MB,0.12636208534240723,201,0.07847356796264648,200,erasure_coding_rs,1
61b766355396d79fb6923342,10MB,0.08882641792297363,201,0.0651710033416748,200,erasure_coding_rs,1
61b766355396d79fb6923343,10MB,0.08801627159118652,201,0.06605052947998047,200,erasure_coding_rs,1
61b766355396d79fb6923344,10MB,0.08542251586914062,201,0.06674456596374512,200,erasure_coding_rs,1
61b766365396d79fb6923345,10MB,0.08149480819702148,201,0.06338930130004883,200,erasure_coding_rs,1
61b766365396d79fb6923346,10MB,0.08484292030334473,201,0.06597900390625,200,erasure_coding_rs,1
61b766365396d79fb6923347,10MB,0.08281898498535156,201,0.06480836868286133,200,erasure_coding_rs,1
61b766365396d79fb6923348,10MB,0.08406805992126465,201,0.06388425827026367,200,erasure_coding_rs,1
61b766365396d79fb6923349,10MB,0.08618760108947754,201,0.05937457084655762,200,erasure_coding_rs,1
61b766365396d79fb692334a,10MB,0.08246493339538574,201,0.06229233741760254,200,erasure_coding_rs,1
61b766375396d79fb692334b,10MB,0.09317779541015625,201,0.06135416030883789,200,erasure_coding_rs,1
61b766375396d79fb692334c,10MB,0.08069300651550293,201,0.05892205238342285,200,erasure_coding_rs,1
61b766375396d79fb692334d,10MB,0.07981514930725098,201,0.0691840648651123,200,erasure_coding_rs,1
61b766375396d79fb692334e,10MB,0.08070921897888184,201,0.06394624710083008,200,erasure_coding_rs,1
61b766375396d79fb692334f,10MB,0.08097648620605469,201,0.058263301849365234,200,erasure_coding_rs,1
61b766375396d79fb6923350,10MB,0.08207535743713379,201,0.06486988067626953,200,erasure_coding_rs,1
61b766375396d79fb6923351,10MB,0.08347058296203613,201,0.06156349182128906,200,erasure_coding_rs,1
61b766385396d79fb6923352,10MB,0.09126091003417969,201,0.05923175811767578,200,erasure_coding_rs,1
61b766385396d79fb6923353,10MB,0.08223247528076172,201,0.06300067901611328,200,erasure_coding_rs,1
61b766385396d79fb6923354,10MB,0.08100533485412598,201,0.06649661064147949,200,erasure_coding_rs,1
61b766385396d79fb6923355,10MB,0.08002042770385742,201,0.06423354148864746,200,erasure_coding_rs,1
61b766385396d79fb6923356,10MB,0.08292055130004883,201,0.06613445281982422,200,erasure_coding_rs,1
61b766385396d79fb6923357,10MB,0.08090591430664062,201,0.06294608116149902,200,erasure_coding_rs,1
61b766385396d79fb6923358,10MB,0.0836033821105957,201,0.06144452095031738,200,erasure_coding_rs,1
61b766395396d79fb6923359,10MB,0.08207058906555176,201,0.060225486755371094,200,erasure_coding_rs,1
61b766395396d79fb692335a,10MB,0.08214092254638672,201,0.061090946197509766,200,erasure_coding_rs,1
61b766395396d79fb692335b,10MB,0.08043503761291504,201,0.06034064292907715,200,erasure_coding_rs,1
61b766395396d79fb692335c,10MB,0.08403515815734863,201,0.060384273529052734,200,erasure_coding_rs,1
61b766395396d79fb692335d,10MB,0.07295489311218262,201,0.06084609031677246,200,erasure_coding_rs,1
61b766395396d79fb692335e,10MB,0.08087158203125,201,0.06224465370178223,200,erasure_coding_rs,1
61b766395396d79fb692335f,10MB,0.0659189224243164,201,0.05936932563781738,200,erasure_coding_rs,1
61b766395396d79fb6923360,10MB,0.07233047485351562,201,0.06415534019470215,200,erasure_coding_rs,1
61b7663a5396d79fb6923361,10MB,0.07660508155822754,201,0.06194353103637695,200,erasure_coding_rs,1
61b7663a5396d79fb6923362,10MB,0.07965278625488281,201,0.05875754356384277,200,erasure_coding_rs,1
61b7663b5396d79fb6923363,100MB,0.8569960594177246,201,0.6657791137695312,200,erasure_coding_rs,1
61b7663c5396d79fb6923364,100MB,0.8948483467102051,201,0.6565990447998047,200,erasure_coding_rs,1
61b7663e5396d79fb6923365,100MB,0.9012019634246826,201,0.6637699604034424,200,erasure_coding_rs,1
61b7663f5396d79fb6923366,100MB,0.9790751934051514,201,0.6696102619171143,200,erasure_coding_rs,1
61b766415396d79fb6923367,100MB,0.8890221118927002,201,0.6713111400604248,200,erasure_coding_rs,1
61b766435396d79fb6923368,100MB,0.9104218482971191,201,0.6882154941558838,200,erasure_coding_rs,1
61b766445396d79fb6923369,100MB,0.9851634502410889,201,0.6781394481658936,200,erasure_coding_rs,1
61b766465396d79fb692336a,100MB,0.8789384365081787,201,0.7304892539978027,200,erasure_coding_rs,1
61b766475396d79fb692336b,100MB,0.9180436134338379,201,0.6806473731994629,200,erasure_coding_rs,1
61b766495396d79fb692336c,100MB,0.8814730644226074,201,0.7230348587036133,200,erasure_coding_rs,1
61b7664b5396d79fb692336d,100MB,0.9315581321716309,201,0.6743664741516113,200,erasure_coding_rs,1
61b7664c5396d79fb692336e,100MB,0.8953392505645752,201,0.6783583164215088,200,erasure_coding_rs,1
61b7664e5396d79fb692336f,100MB,0.8734822273254395,201,0.7065324783325195,200,erasure_coding_rs,1
61b7664f5396d79fb6923370,100MB,0.9064903259277344,201,0.7329764366149902,200,erasure_coding_rs,1
61b766515396d79fb6923371,100MB,0.8904848098754883,201,0.7049992084503174,200,erasure_coding_rs,1
61b766535396d79fb6923372,100MB,0.8859968185424805,201,0.7034721374511719,200,erasure_coding_rs,1
61b766545396d79fb6923373,100MB,0.874600887298584,201,0.6893866062164307,200,erasure_coding_rs,1
61b766565396d79fb6923374,100MB,0.8754024505615234,201,0.7042911052703857,200,erasure_coding_rs,1
61b766575396d79fb6923375,100MB,0.880821943283081,201,0.6519801616668701,200,erasure_coding_rs,1
61b766595396d79fb6923376,100MB,0.8656399250030518,201,0.646416187286377,200,erasure_coding_rs,1
61b7665a5396d79fb6923377,100MB,0.877918004989624,201,0.7246901988983154,200,erasure_coding_rs,1
61b7665c5396d79fb6923378,100MB,0.937082052230835,201,0.6640427112579346,200,erasure_coding_rs,1
61b7665e5396d79fb6923379,100MB,0.856846809387207,201,0.6590814590454102,200,erasure_coding_rs,1
61b7665f5396d79fb692337a,100MB,0.9106655120849609,201,0.7298028469085693,200,erasure_coding_rs,1
61b766615396d79fb692337b,100MB,0.8699333667755127,201,0.6517767906188965,200,erasure_coding_rs,1
61b766625396d79fb692337c,100MB,0.8726434707641602,201,0.6542043685913086,200,erasure_coding_rs,1
61b766645396d79fb692337d,100MB,0.8656468391418457,201,0.6911401748657227,200,erasure_coding_rs,1
61b766655396d79fb692337e,100MB,0.8891761302947998,201,0.6600463390350342,200,erasure_coding_rs,1
61b766675396d79fb692337f,100MB,0.8985755443572998,201,0.6654739379882812,200,erasure_coding_rs,1
61b766685396d79fb6923380,100MB,0.8671004772186279,201,0.6981122493743896,200,erasure_coding_rs,1
61b7666a5396d79fb6923381,100MB,0.8729104995727539,201,0.6773779392242432,200,erasure_coding_rs,1
61b7666c5396d79fb6923382,100MB,0.8975043296813965,201,0.6964116096496582,200,erasure_coding_rs,1
61b7666d5396d79fb6923383,100MB,0.8788681030273438,201,0.6628656387329102,200,erasure_coding_rs,1
61b7666f5396d79fb6923384,100MB,0.9173893928527832,201,0.6675417423248291,200,erasure_coding_rs,1
61b766705396d79fb6923385,100MB,0.883913516998291,201,0.6472899913787842,200,erasure_coding_rs,1
61b766725396d79fb6923386,100MB,0.9183502197265625,201,0.6608529090881348,200,erasure_coding_rs,1
61b766735396d79fb6923387,100MB,0.9159605503082275,201,0.6816747188568115,200,erasure_coding_rs,1
61b766755396d79fb6923388,100MB,0.8875839710235596,201,0.6713714599609375,200,erasure_coding_rs,1
61b766775396d79fb6923389,100MB,0.9043562412261963,201,0.7182435989379883,200,erasure_coding_rs,1
61b766785396d79fb692338a,100MB,0.9000968933105469,201,0.6906909942626953,200,erasure_coding_rs,1
61b7667a5396d79fb692338b,100MB,0.8784360885620117,201,0.6809308528900146,200,erasure_coding_rs,1
61b7667b5396d79fb692338c,100MB,0.875373363494873,201,0.6625535488128662,200,erasure_coding_rs,1
61b7667d5396d79fb692338d,100MB,0.9152898788452148,201,0.676785945892334,200,erasure_coding_rs,1
61b7667e5396d79fb692338e,100MB,0.8800606727600098,201,0.6537597179412842,200,erasure_coding_rs,1
61b766805396d79fb692338f,100MB,0.8832957744598389,201,0.687082052230835,200,erasure_coding_rs,1
61b766825396d79fb6923390,100MB,0.9037930965423584,201,0.6568112373352051,200,erasure_coding_rs,1
61b766835396d79fb6923391,100MB,0.9075343608856201,201,0.6845030784606934,200,erasure_coding_rs,1
61b766855396d79fb6923392,100MB,0.962531566619873,201,0.7105717658996582,200,erasure_coding_rs,1
61b766865396d79fb6923393,100MB,0.9273390769958496,201,0.6938319206237793,200,erasure_coding_rs,1
61b766885396d79fb6923394,100MB,0.8986461162567139,201,0.687598466873169,200,erasure_coding_rs,1
61b766895396d79fb6923395,10KB,0.00995945930480957,201,0.010156393051147461,200,erasure_coding_rs,2
61b766895396d79fb6923396,10KB,0.009721517562866211,201,0.030148983001708984,200,erasure_coding_rs,2
61b766895396d79fb6923397,10KB,0.010116100311279297,201,0.005417823791503906,200,erasure_coding_rs,2
61b766895396d79fb6923398,10KB,0.009537696838378906,201,0.00537109375,200,erasure_coding_rs,2
61b766895396d79fb6923399,10KB,0.010369300842285156,201,0.005348920822143555,200,erasure_coding_rs,2
61b766895396d79fb692339a,10KB,0.009643316268920898,201,0.005465269088745117,200,erasure_coding_rs,2
61b766895396d79fb692339b,10KB,0.009961128234863281,201,0.005465030670166016,200,erasure_coding_rs,2
61b766895396d79fb692339c,10KB,0.009636402130126953,201,0.00519561767578125,200,erasure_coding_rs,2
61b766895396d79fb692339d,10KB,0.010312795639038086,201,0.005467653274536133,200,erasure_coding_rs,2
61b766895396d79fb692339e,10KB,0.009723424911499023,201,0.005554914474487305,200,erasure_coding_rs,2
61b766895396d79fb692339f,10KB,0.009987592697143555,201,0.00506591796875,200,erasure_coding_rs,2
61b766895396d79fb69233a0,10KB,0.009808063507080078,201,0.005556583404541016,200,erasure_coding_rs,2
61b766895396d79fb69233a1,10KB,0.009769439697265625,201,0.005596637725830078,200,erasure_coding_rs,2
61b766895396d79fb69233a2,10KB,0.00954294204711914,201,0.007657051086425781,200,erasure_coding_rs,2
61b766895396d79fb69233a3,10KB,0.012411117553710938,201,0.0055730342864990234,200,erasure_coding_rs,2
61b766895396d79fb69233a4,10KB,0.009757518768310547,201,0.0056874752044677734,200,erasure_coding_rs,2
61b766895396d79fb69233a5,10KB,0.010256528854370117,201,0.005167961120605469,200,erasure_coding_rs,2
61b766895396d79fb69233a6,10KB,0.009771108627319336,201,0.0052013397216796875,200,erasure_coding_rs,2
61b766895396d79fb69233a7,10KB,0.010843276977539062,201,0.005380153656005859,200,erasure_coding_rs,2
61b766895396d79fb69233a8,10KB,0.00957345962524414,201,0.005117893218994141,200,erasure_coding_rs,2
